"","NOM_REG","NOM_PROV","NOM_COM","Pregunta","Id_resp","Alternativa","Valor","codigo"
"7507","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P2",4,"Blancos",1,"P2_4"
"7508","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P3",1,"Sí",442,"P3_1"
"7509","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P3",2,"No",77,"P3_2"
"7510","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P3",3,"Nulos",1,"P3_3"
"7511","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P3",4,"Blancos",1,"P3_4"
"7512","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P4",1,"De acuerdo",421,"P4_1"
"7513","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P4",2,"En desacuerdo",91,"P4_2"
"7514","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P4",3,"Nulos",5,"P4_3"
"7515","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P4",4,"Blancos",4,"P4_4"
"7516","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P5",1,"De acuerdo",484,"P5_1"
"7517","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P5",2,"En desacuerdo",34,"P5_2"
"7518","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P5",3,"Nulos",3,"P5_3"
"7519","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P5",4,"Blancos",0,"P5_4"
"7520","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P6",1,"De acuerdo",469,"P6_1"
"7521","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P6",2,"En desacuerdo",49,"P6_2"
"7522","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P6",3,"Nulos",2,"P6_3"
"7523","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA","P6",4,"Blancos",1,"P6_4"
"7524","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P1",1,"De acuerdo",102,"P1_1"
"7525","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P1",2,"En desacuerdo",15,"P1_2"
"7526","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P1",3,"Nulos",2,"P1_3"
"7527","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P1",4,"Blancos",0,"P1_4"
"7528","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P2",1,"Convención mixta constitucional",42,"P2_1"
"7529","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P2",2,"Convención constitucional",72,"P2_2"
"7530","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P2",3,"Nulos",4,"P2_3"
"7531","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P2",4,"Blancos",1,"P2_4"
"7532","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P3",1,"Sí",99,"P3_1"
"7533","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P3",2,"No",20,"P3_2"
"7534","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P3",3,"Nulos",0,"P3_3"
"7535","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P3",4,"Blancos",0,"P3_4"
"7536","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P4",1,"De acuerdo",87,"P4_1"
"7537","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P4",2,"En desacuerdo",26,"P4_2"
"7538","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P4",3,"Nulos",5,"P4_3"
"7539","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P4",4,"Blancos",1,"P4_4"
"7540","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P5",1,"De acuerdo",107,"P5_1"
"7541","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P5",2,"En desacuerdo",8,"P5_2"
"7542","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P5",3,"Nulos",3,"P5_3"
"7543","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P5",4,"Blancos",1,"P5_4"
"7544","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P6",1,"De acuerdo",110,"P6_1"
"7545","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P6",2,"En desacuerdo",6,"P6_2"
"7546","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P6",3,"Nulos",2,"P6_3"
"7547","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS","P6",4,"Blancos",1,"P6_4"
"7548","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P1",1,"De acuerdo",0,"P1_1"
"7549","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P1",2,"En desacuerdo",0,"P1_2"
"7550","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P1",3,"Nulos",0,"P1_3"
"7551","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P1",4,"Blancos",0,"P1_4"
"7552","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P2",1,"Convención mixta constitucional",0,"P2_1"
"7553","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P2",2,"Convención constitucional",0,"P2_2"
"7554","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P2",3,"Nulos",0,"P2_3"
"7555","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P2",4,"Blancos",0,"P2_4"
"7556","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P3",1,"Sí",0,"P3_1"
"7557","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P3",2,"No",0,"P3_2"
"7558","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P3",3,"Nulos",0,"P3_3"
"7559","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P3",4,"Blancos",0,"P3_4"
"7560","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P4",1,"De acuerdo",0,"P4_1"
"7561","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P4",2,"En desacuerdo",0,"P4_2"
"7562","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P4",3,"Nulos",0,"P4_3"
"7563","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P4",4,"Blancos",0,"P4_4"
"7564","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P5",1,"De acuerdo",0,"P5_1"
"7565","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P5",2,"En desacuerdo",0,"P5_2"
"7566","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P5",3,"Nulos",0,"P5_3"
"7567","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P5",4,"Blancos",0,"P5_4"
"7568","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P6",1,"De acuerdo",0,"P6_1"
"7569","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P6",2,"En desacuerdo",0,"P6_2"
"7570","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P6",3,"Nulos",0,"P6_3"
"7571","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS","P6",4,"Blancos",0,"P6_4"
"7572","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P1",1,"De acuerdo",0,"P1_1"
"7573","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P1",2,"En desacuerdo",0,"P1_2"
"7574","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P1",3,"Nulos",0,"P1_3"
"7575","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P1",4,"Blancos",0,"P1_4"
"7576","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P2",1,"Convención mixta constitucional",0,"P2_1"
"7577","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P2",2,"Convención constitucional",0,"P2_2"
"7578","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P2",3,"Nulos",0,"P2_3"
"7579","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P2",4,"Blancos",0,"P2_4"
"7580","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P3",1,"Sí",0,"P3_1"
"7581","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P3",2,"No",0,"P3_2"
"7582","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P3",3,"Nulos",0,"P3_3"
"7583","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P3",4,"Blancos",0,"P3_4"
"7584","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P4",1,"De acuerdo",0,"P4_1"
"7585","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P4",2,"En desacuerdo",0,"P4_2"
"7586","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P4",3,"Nulos",0,"P4_3"
"7587","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P4",4,"Blancos",0,"P4_4"
"7588","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P5",1,"De acuerdo",0,"P5_1"
"7589","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P5",2,"En desacuerdo",0,"P5_2"
"7590","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P5",3,"Nulos",0,"P5_3"
"7591","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P5",4,"Blancos",0,"P5_4"
"7592","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P6",1,"De acuerdo",0,"P6_1"
"7593","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P6",2,"En desacuerdo",0,"P6_2"
"7594","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P6",3,"Nulos",0,"P6_3"
"7595","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE","P6",4,"Blancos",0,"P6_4"
"7596","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P1",1,"De acuerdo",340,"P1_1"
"7597","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P1",2,"En desacuerdo",17,"P1_2"
"7598","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P1",3,"Nulos",1,"P1_3"
"7599","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P1",4,"Blancos",0,"P1_4"
"7600","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P2",1,"Convención mixta constitucional",127,"P2_1"
"7601","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P2",2,"Convención constitucional",222,"P2_2"
"7602","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P2",3,"Nulos",8,"P2_3"
"7603","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P2",4,"Blancos",1,"P2_4"
"7604","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P3",1,"Sí",300,"P3_1"
"7605","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P3",2,"No",57,"P3_2"
"7606","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P3",3,"Nulos",1,"P3_3"
"7607","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P3",4,"Blancos",0,"P3_4"
"7608","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P4",1,"De acuerdo",292,"P4_1"
"7609","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P4",2,"En desacuerdo",61,"P4_2"
"7610","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P4",3,"Nulos",5,"P4_3"
"7611","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P4",4,"Blancos",0,"P4_4"
"7612","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P5",1,"De acuerdo",338,"P5_1"
"7613","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P5",2,"En desacuerdo",14,"P5_2"
"7614","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P5",3,"Nulos",6,"P5_3"
"7615","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P5",4,"Blancos",0,"P5_4"
"7616","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P6",1,"De acuerdo",333,"P6_1"
"7617","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P6",2,"En desacuerdo",21,"P6_2"
"7618","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P6",3,"Nulos",4,"P6_3"
"7619","Región de Magallanes y Antártica Chilena","Ultima Esperanza","TORRES DEL PAINE","P6",4,"Blancos",0,"P6_4"
"7620","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P1",1,"De acuerdo",5876,"P1_1"
"7621","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P1",2,"En desacuerdo",255,"P1_2"
"7622","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P1",3,"Nulos",51,"P1_3"
"7623","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P1",4,"Blancos",14,"P1_4"
"7624","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P2",1,"Convención mixta constitucional",970,"P2_1"
"7625","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P2",2,"Convención constitucional",4986,"P2_2"
"7626","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P2",3,"Nulos",150,"P2_3"
"7627","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P2",4,"Blancos",90,"P2_4"
"7628","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P3",1,"Sí",0,"P3_1"
"7629","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P3",2,"No",0,"P3_2"
"7630","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P3",3,"Nulos",0,"P3_3"
"7631","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P3",4,"Blancos",0,"P3_4"
"7632","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P4",1,"De acuerdo",0,"P4_1"
"7633","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P4",2,"En desacuerdo",0,"P4_2"
"7634","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P4",3,"Nulos",0,"P4_3"
"7635","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P4",4,"Blancos",0,"P4_4"
"7636","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P5",1,"De acuerdo",0,"P5_1"
"7637","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P5",2,"En desacuerdo",0,"P5_2"
"7638","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P5",3,"Nulos",0,"P5_3"
"7639","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P5",4,"Blancos",0,"P5_4"
"7640","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P6",1,"De acuerdo",0,"P6_1"
"7641","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P6",2,"En desacuerdo",0,"P6_2"
"7642","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P6",3,"Nulos",0,"P6_3"
"7643","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","COYHAIQUE","P6",4,"Blancos",0,"P6_4"
"7644","Región de Aysén del Gral.Ibañez del Campo","Aysén","AYSEN",NA,NA,NA,NA,NA
"7645","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P1",1,"De acuerdo",637,"P1_1"
"7646","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P1",2,"En desacuerdo",69,"P1_2"
"7647","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P1",3,"Nulos",5,"P1_3"
"7648","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P1",4,"Blancos",15,"P1_4"
"7649","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P2",1,"Convención mixta constitucional",250,"P2_1"
"7650","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P2",2,"Convención constitucional",419,"P2_2"
"7651","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P2",3,"Nulos",12,"P2_3"
"7652","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P2",4,"Blancos",45,"P2_4"
"7653","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P3",1,"Sí",585,"P3_1"
"7654","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P3",2,"No",121,"P3_2"
"7655","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P3",3,"Nulos",4,"P3_3"
"7656","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P3",4,"Blancos",16,"P3_4"
"7657","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P4",1,"De acuerdo",611,"P4_1"
"7658","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P4",2,"En desacuerdo",63,"P4_2"
"7659","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P4",3,"Nulos",15,"P4_3"
"7660","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P4",4,"Blancos",37,"P4_4"
"7661","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P5",1,"De acuerdo",631,"P5_1"
"7662","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P5",2,"En desacuerdo",63,"P5_2"
"7663","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P5",3,"Nulos",6,"P5_3"
"7664","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P5",4,"Blancos",26,"P5_4"
"7665","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P6",1,"De acuerdo",627,"P6_1"
"7666","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P6",2,"En desacuerdo",60,"P6_2"
"7667","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P6",3,"Nulos",6,"P6_3"
"7668","Región de Aysén del Gral.Ibañez del Campo","Aysén","CISNES","P6",4,"Blancos",33,"P6_4"
"7669","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P1",1,"De acuerdo",2791,"P1_1"
"7670","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P1",2,"En desacuerdo",225,"P1_2"
"7671","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P1",3,"Nulos",38,"P1_3"
"7672","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P1",4,"Blancos",2,"P1_4"
"7673","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P2",1,"Convención mixta constitucional",866,"P2_1"
"7674","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P2",2,"Convención constitucional",2099,"P2_2"
"7675","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P2",3,"Nulos",87,"P2_3"
"7676","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P2",4,"Blancos",4,"P2_4"
"7677","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P3",1,"Sí",780,"P3_1"
"7678","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P3",2,"No",437,"P3_2"
"7679","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P3",3,"Nulos",44,"P3_3"
"7680","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P3",4,"Blancos",1,"P3_4"
"7681","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P4",1,"De acuerdo",2350,"P4_1"
"7682","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P4",2,"En desacuerdo",602,"P4_2"
"7683","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P4",3,"Nulos",103,"P4_3"
"7684","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P4",4,"Blancos",1,"P4_4"
"7685","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P5",1,"De acuerdo",2789,"P5_1"
"7686","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P5",2,"En desacuerdo",195,"P5_2"
"7687","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P5",3,"Nulos",68,"P5_3"
"7688","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P5",4,"Blancos",4,"P5_4"
"7689","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P6",1,"De acuerdo",2803,"P6_1"
"7690","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P6",2,"En desacuerdo",188,"P6_2"
"7691","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P6",3,"Nulos",62,"P6_3"
"7692","Región de Magallanes y Antártica Chilena","Ultima Esperanza","NATALES","P6",4,"Blancos",3,"P6_4"
"7693","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P1",1,"De acuerdo",0,"P1_1"
"7694","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P1",2,"En desacuerdo",0,"P1_2"
"7695","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P1",3,"Nulos",0,"P1_3"
"7696","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P1",4,"Blancos",0,"P1_4"
"7697","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P2",1,"Convención mixta constitucional",0,"P2_1"
"7698","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P2",2,"Convención constitucional",0,"P2_2"
"7699","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P2",3,"Nulos",0,"P2_3"
"7700","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P2",4,"Blancos",0,"P2_4"
"7701","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P3",1,"Sí",0,"P3_1"
"7702","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P3",2,"No",0,"P3_2"
"7703","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P3",3,"Nulos",0,"P3_3"
"7704","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P3",4,"Blancos",0,"P3_4"
"7705","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P4",1,"De acuerdo",0,"P4_1"
"7706","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P4",2,"En desacuerdo",0,"P4_2"
"7707","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P4",3,"Nulos",0,"P4_3"
"7708","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P4",4,"Blancos",0,"P4_4"
"7709","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P5",1,"De acuerdo",0,"P5_1"
"7710","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P5",2,"En desacuerdo",0,"P5_2"
"7711","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P5",3,"Nulos",0,"P5_3"
"7712","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P5",4,"Blancos",0,"P5_4"
"7713","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P6",1,"De acuerdo",0,"P6_1"
"7714","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P6",2,"En desacuerdo",0,"P6_2"
"7715","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P6",3,"Nulos",0,"P6_3"
"7716","Región de Magallanes y Antártica Chilena","Magallanes","PUNTA ARENAS","P6",4,"Blancos",0,"P6_4"
"7717","Región de Valparaíso","Los Andes","CALLE LARGA","P1",1,"De acuerdo",1772,"P1_1"
"7718","Región de Valparaíso","Los Andes","CALLE LARGA","P1",2,"En desacuerdo",106,"P1_2"
"7719","Región de Valparaíso","Los Andes","CALLE LARGA","P1",3,"Nulos",6,"P1_3"
"7720","Región de Valparaíso","Los Andes","CALLE LARGA","P1",4,"Blancos",0,"P1_4"
"7721","Región de Valparaíso","Los Andes","CALLE LARGA","P2",1,"Convención mixta constitucional",475,"P2_1"
"7722","Región de Valparaíso","Los Andes","CALLE LARGA","P2",2,"Convención constitucional",1390,"P2_2"
"7723","Región de Valparaíso","Los Andes","CALLE LARGA","P2",3,"Nulos",19,"P2_3"
"7724","Región de Valparaíso","Los Andes","CALLE LARGA","P2",4,"Blancos",0,"P2_4"
"7725","Región de Valparaíso","Los Andes","CALLE LARGA","P3",1,"Sí",1671,"P3_1"
"7726","Región de Valparaíso","Los Andes","CALLE LARGA","P3",2,"No",204,"P3_2"
"7727","Región de Valparaíso","Los Andes","CALLE LARGA","P3",3,"Nulos",9,"P3_3"
"7728","Región de Valparaíso","Los Andes","CALLE LARGA","P3",4,"Blancos",0,"P3_4"
"7729","Región de Valparaíso","Los Andes","CALLE LARGA","P4",1,"De acuerdo",1769,"P4_1"
"7730","Región de Valparaíso","Los Andes","CALLE LARGA","P4",2,"En desacuerdo",104,"P4_2"
"7731","Región de Valparaíso","Los Andes","CALLE LARGA","P4",3,"Nulos",11,"P4_3"
"7732","Región de Valparaíso","Los Andes","CALLE LARGA","P4",4,"Blancos",0,"P4_4"
"7733","Región de Valparaíso","Los Andes","CALLE LARGA","P5",1,"De acuerdo",1795,"P5_1"
"7734","Región de Valparaíso","Los Andes","CALLE LARGA","P5",2,"En desacuerdo",84,"P5_2"
"7735","Región de Valparaíso","Los Andes","CALLE LARGA","P5",3,"Nulos",5,"P5_3"
"7736","Región de Valparaíso","Los Andes","CALLE LARGA","P5",4,"Blancos",0,"P5_4"
"7737","Región de Valparaíso","Los Andes","CALLE LARGA","P6",1,"De acuerdo",1776,"P6_1"
"7738","Región de Valparaíso","Los Andes","CALLE LARGA","P6",2,"En desacuerdo",101,"P6_2"
"7739","Región de Valparaíso","Los Andes","CALLE LARGA","P6",3,"Nulos",7,"P6_3"
"7740","Región de Valparaíso","Los Andes","CALLE LARGA","P6",4,"Blancos",0,"P6_4"
