"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"3727","Región Metropolitana de Santiago","Santiago","EL BOSQUE",12,"Nulos",840
"3728","Región Metropolitana de Santiago","Santiago","EL BOSQUE",13,"Blancos",38
"3729","Región Metropolitana de Santiago","Santiago","PENALOLEN",1,"Acceso y calidad a la ed. pública",30461
"3730","Región Metropolitana de Santiago","Santiago","PENALOLEN",2,"Deuda universitaria (CAE y otros)",10900
"3731","Región Metropolitana de Santiago","Santiago","PENALOLEN",3,"Reducir la desigualidad de ingresos",14614
"3732","Región Metropolitana de Santiago","Santiago","PENALOLEN",4,"Acceso y calidad de la vivienda",11027
"3733","Región Metropolitana de Santiago","Santiago","PENALOLEN",5,"Mejorar la calidad de la salud pública y su financiamiento",44683
"3734","Región Metropolitana de Santiago","Santiago","PENALOLEN",6,"Reducir la impunidad y la delincuencia",6612
"3735","Región Metropolitana de Santiago","Santiago","PENALOLEN",7,"Ampliar el acceso al agua",2952
"3736","Región Metropolitana de Santiago","Santiago","PENALOLEN",8,"Mejorar las pensiones y dignificar la calidad de vida",44754
"3737","Región Metropolitana de Santiago","Santiago","PENALOLEN",9,"Transporte público (calidad, acceso y precio",3094
"3738","Región Metropolitana de Santiago","Santiago","PENALOLEN",10,"Cuidado del medio ambiente y recursos naturales",8243
"3739","Región Metropolitana de Santiago","Santiago","PENALOLEN",11,"Reducir costos de servicios básicos",9651
"3740","Región Metropolitana de Santiago","Santiago","PENALOLEN",12,"Nulos",758
"3741","Región Metropolitana de Santiago","Santiago","PENALOLEN",13,"Blancos",0
"3742","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",1,"Acceso y calidad a la ed. pública",28
"3743","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",2,"Deuda universitaria (CAE y otros)",4
"3744","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",3,"Reducir la desigualidad de ingresos",12
"3745","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",4,"Acceso y calidad de la vivienda",3
"3746","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",5,"Mejorar la calidad de la salud pública y su financiamiento",38
"3747","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",6,"Reducir la impunidad y la delincuencia",11
"3748","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",7,"Ampliar el acceso al agua",2
"3749","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",8,"Mejorar las pensiones y dignificar la calidad de vida",37
"3750","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",9,"Transporte público (calidad, acceso y precio",3
"3751","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",10,"Cuidado del medio ambiente y recursos naturales",9
"3752","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",11,"Reducir costos de servicios básicos",5
"3753","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",12,"Nulos",706
"3754","Región Metropolitana de Santiago","Santiago","PROVIDENCIA",13,"Blancos",7
"3755","Región Metropolitana de Santiago","Santiago","QUILICURA",1,"Acceso y calidad a la ed. pública",0
"3756","Región Metropolitana de Santiago","Santiago","QUILICURA",2,"Deuda universitaria (CAE y otros)",0
"3757","Región Metropolitana de Santiago","Santiago","QUILICURA",3,"Reducir la desigualidad de ingresos",0
"3758","Región Metropolitana de Santiago","Santiago","QUILICURA",4,"Acceso y calidad de la vivienda",0
"3759","Región Metropolitana de Santiago","Santiago","QUILICURA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"3760","Región Metropolitana de Santiago","Santiago","QUILICURA",6,"Reducir la impunidad y la delincuencia",0
"3761","Región Metropolitana de Santiago","Santiago","QUILICURA",7,"Ampliar el acceso al agua",0
"3762","Región Metropolitana de Santiago","Santiago","QUILICURA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3763","Región Metropolitana de Santiago","Santiago","QUILICURA",9,"Transporte público (calidad, acceso y precio",0
"3764","Región Metropolitana de Santiago","Santiago","QUILICURA",10,"Cuidado del medio ambiente y recursos naturales",0
"3765","Región Metropolitana de Santiago","Santiago","QUILICURA",11,"Reducir costos de servicios básicos",0
"3766","Región Metropolitana de Santiago","Santiago","QUILICURA",12,"Nulos",0
"3767","Región Metropolitana de Santiago","Santiago","QUILICURA",13,"Blancos",0
"3768","Región Metropolitana de Santiago","Santiago","VITACURA",1,"Acceso y calidad a la ed. pública",13501
"3769","Región Metropolitana de Santiago","Santiago","VITACURA",2,"Deuda universitaria (CAE y otros)",2164
"3770","Región Metropolitana de Santiago","Santiago","VITACURA",3,"Reducir la desigualidad de ingresos",4661
"3771","Región Metropolitana de Santiago","Santiago","VITACURA",4,"Acceso y calidad de la vivienda",1142
"3772","Región Metropolitana de Santiago","Santiago","VITACURA",5,"Mejorar la calidad de la salud pública y su financiamiento",18547
"3773","Región Metropolitana de Santiago","Santiago","VITACURA",6,"Reducir la impunidad y la delincuencia",11412
"3774","Región Metropolitana de Santiago","Santiago","VITACURA",7,"Ampliar el acceso al agua",680
"3775","Región Metropolitana de Santiago","Santiago","VITACURA",8,"Mejorar las pensiones y dignificar la calidad de vida",17477
"3776","Región Metropolitana de Santiago","Santiago","VITACURA",9,"Transporte público (calidad, acceso y precio",2658
"3777","Región Metropolitana de Santiago","Santiago","VITACURA",10,"Cuidado del medio ambiente y recursos naturales",4247
"3778","Región Metropolitana de Santiago","Santiago","VITACURA",11,"Reducir costos de servicios básicos",2769
"3779","Región Metropolitana de Santiago","Santiago","VITACURA",12,"Nulos",164
"3780","Región Metropolitana de Santiago","Santiago","VITACURA",13,"Blancos",0
"3781","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",1,"Acceso y calidad a la ed. pública",3982
"3782","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",2,"Deuda universitaria (CAE y otros)",1750
"3783","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",3,"Reducir la desigualidad de ingresos",2208
"3784","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",4,"Acceso y calidad de la vivienda",1512
"3785","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",5,"Mejorar la calidad de la salud pública y su financiamiento",6380
"3786","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",6,"Reducir la impunidad y la delincuencia",807
"3787","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",7,"Ampliar el acceso al agua",424
"3788","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",8,"Mejorar las pensiones y dignificar la calidad de vida",6584
"3789","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",9,"Transporte público (calidad, acceso y precio",453
"3790","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",10,"Cuidado del medio ambiente y recursos naturales",997
"3791","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",11,"Reducir costos de servicios básicos",1509
"3792","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",12,"Nulos",122
"3793","Región Metropolitana de Santiago","Talagante","PADRE HURTADO",13,"Blancos",6
"3794","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",1,"Acceso y calidad a la ed. pública",11010
"3795","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",2,"Deuda universitaria (CAE y otros)",4438
"3796","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",3,"Reducir la desigualidad de ingresos",5233
"3797","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",4,"Acceso y calidad de la vivienda",2970
"3798","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",5,"Mejorar la calidad de la salud pública y su financiamiento",16483
"3799","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",6,"Reducir la impunidad y la delincuencia",2393
"3800","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",7,"Ampliar el acceso al agua",1049
"3801","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",8,"Mejorar las pensiones y dignificar la calidad de vida",16693
"3802","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",9,"Transporte público (calidad, acceso y precio",1054
"3803","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",10,"Cuidado del medio ambiente y recursos naturales",2516
"3804","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",11,"Reducir costos de servicios básicos",3518
"3805","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",12,"Nulos",149
"3806","Región Metropolitana de Santiago","Santiago","QUINTA NORMAL",13,"Blancos",7
"3807","Región Metropolitana de Santiago","Santiago","RECOLETA",1,"Acceso y calidad a la ed. pública",0
"3808","Región Metropolitana de Santiago","Santiago","RECOLETA",2,"Deuda universitaria (CAE y otros)",0
"3809","Región Metropolitana de Santiago","Santiago","RECOLETA",3,"Reducir la desigualidad de ingresos",0
"3810","Región Metropolitana de Santiago","Santiago","RECOLETA",4,"Acceso y calidad de la vivienda",0
"3811","Región Metropolitana de Santiago","Santiago","RECOLETA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"3812","Región Metropolitana de Santiago","Santiago","RECOLETA",6,"Reducir la impunidad y la delincuencia",0
"3813","Región Metropolitana de Santiago","Santiago","RECOLETA",7,"Ampliar el acceso al agua",0
"3814","Región Metropolitana de Santiago","Santiago","RECOLETA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3815","Región Metropolitana de Santiago","Santiago","RECOLETA",9,"Transporte público (calidad, acceso y precio",0
"3816","Región Metropolitana de Santiago","Santiago","RECOLETA",10,"Cuidado del medio ambiente y recursos naturales",0
"3817","Región Metropolitana de Santiago","Santiago","RECOLETA",11,"Reducir costos de servicios básicos",0
"3818","Región Metropolitana de Santiago","Santiago","RECOLETA",12,"Nulos",0
"3819","Región Metropolitana de Santiago","Santiago","RECOLETA",13,"Blancos",0
"3820","Región Metropolitana de Santiago","Santiago","RENCA",1,"Acceso y calidad a la ed. pública",1912
"3821","Región Metropolitana de Santiago","Santiago","RENCA",2,"Deuda universitaria (CAE y otros)",993
"3822","Región Metropolitana de Santiago","Santiago","RENCA",3,"Reducir la desigualidad de ingresos",801
"3823","Región Metropolitana de Santiago","Santiago","RENCA",4,"Acceso y calidad de la vivienda",499
"3824","Región Metropolitana de Santiago","Santiago","RENCA",5,"Mejorar la calidad de la salud pública y su financiamiento",2450
"3825","Región Metropolitana de Santiago","Santiago","RENCA",6,"Reducir la impunidad y la delincuencia",261
"3826","Región Metropolitana de Santiago","Santiago","RENCA",7,"Ampliar el acceso al agua",172
"3827","Región Metropolitana de Santiago","Santiago","RENCA",8,"Mejorar las pensiones y dignificar la calidad de vida",2716
"3828","Región Metropolitana de Santiago","Santiago","RENCA",9,"Transporte público (calidad, acceso y precio",262
"3829","Región Metropolitana de Santiago","Santiago","RENCA",10,"Cuidado del medio ambiente y recursos naturales",543
"3830","Región Metropolitana de Santiago","Santiago","RENCA",11,"Reducir costos de servicios básicos",716
"3831","Región Metropolitana de Santiago","Santiago","RENCA",12,"Nulos",34
"3832","Región Metropolitana de Santiago","Santiago","RENCA",13,"Blancos",6
"3833","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",1,"Acceso y calidad a la ed. pública",16191
"3834","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",2,"Deuda universitaria (CAE y otros)",5849
"3835","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",3,"Reducir la desigualidad de ingresos",7886
"3836","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",4,"Acceso y calidad de la vivienda",3663
"3837","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",5,"Mejorar la calidad de la salud pública y su financiamiento",23338
"3838","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",6,"Reducir la impunidad y la delincuencia",4429
"3839","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",7,"Ampliar el acceso al agua",1590
"3840","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",8,"Mejorar las pensiones y dignificar la calidad de vida",24047
"3841","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",9,"Transporte público (calidad, acceso y precio",1639
"3842","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",10,"Cuidado del medio ambiente y recursos naturales",4279
"3843","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",11,"Reducir costos de servicios básicos",4594
"3844","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",12,"Nulos",215
"3845","Región Metropolitana de Santiago","Santiago","SAN MIGUEL",13,"Blancos",8
"3846","Región Metropolitana de Santiago","Santiago","SANTIAGO",1,"Acceso y calidad a la ed. pública",37428
"3847","Región Metropolitana de Santiago","Santiago","SANTIAGO",2,"Deuda universitaria (CAE y otros)",11504
"3848","Región Metropolitana de Santiago","Santiago","SANTIAGO",3,"Reducir la desigualidad de ingresos",19941
"3849","Región Metropolitana de Santiago","Santiago","SANTIAGO",4,"Acceso y calidad de la vivienda",8296
"3850","Región Metropolitana de Santiago","Santiago","SANTIAGO",5,"Mejorar la calidad de la salud pública y su financiamiento",51419
"3851","Región Metropolitana de Santiago","Santiago","SANTIAGO",6,"Reducir la impunidad y la delincuencia",9972
"3852","Región Metropolitana de Santiago","Santiago","SANTIAGO",7,"Ampliar el acceso al agua",3785
"3853","Región Metropolitana de Santiago","Santiago","SANTIAGO",8,"Mejorar las pensiones y dignificar la calidad de vida",53485
"3854","Región Metropolitana de Santiago","Santiago","SANTIAGO",9,"Transporte público (calidad, acceso y precio",3729
"3855","Región Metropolitana de Santiago","Santiago","SANTIAGO",10,"Cuidado del medio ambiente y recursos naturales",10571
"3856","Región Metropolitana de Santiago","Santiago","SANTIAGO",11,"Reducir costos de servicios básicos",8474
"3857","Región Metropolitana de Santiago","Santiago","SANTIAGO",12,"Nulos",178
"3858","Región Metropolitana de Santiago","Santiago","SANTIAGO",13,"Blancos",9
"3859","Región Metropolitana de Santiago","Santiago","HUECHURABA",1,"Acceso y calidad a la ed. pública",8423
"3860","Región Metropolitana de Santiago","Santiago","HUECHURABA",2,"Deuda universitaria (CAE y otros)",2874
"3861","Región Metropolitana de Santiago","Santiago","HUECHURABA",3,"Reducir la desigualidad de ingresos",3814
"3862","Región Metropolitana de Santiago","Santiago","HUECHURABA",4,"Acceso y calidad de la vivienda",2484
"3863","Región Metropolitana de Santiago","Santiago","HUECHURABA",5,"Mejorar la calidad de la salud pública y su financiamiento",12565
"3864","Región Metropolitana de Santiago","Santiago","HUECHURABA",6,"Reducir la impunidad y la delincuencia",1794
"3865","Región Metropolitana de Santiago","Santiago","HUECHURABA",7,"Ampliar el acceso al agua",780
"3866","Región Metropolitana de Santiago","Santiago","HUECHURABA",8,"Mejorar las pensiones y dignificar la calidad de vida",12546
"3867","Región Metropolitana de Santiago","Santiago","HUECHURABA",9,"Transporte público (calidad, acceso y precio",855
"3868","Región Metropolitana de Santiago","Santiago","HUECHURABA",10,"Cuidado del medio ambiente y recursos naturales",1887
"3869","Región Metropolitana de Santiago","Santiago","HUECHURABA",11,"Reducir costos de servicios básicos",2633
"3870","Región Metropolitana de Santiago","Santiago","HUECHURABA",12,"Nulos",151
"3871","Región Metropolitana de Santiago","Santiago","HUECHURABA",13,"Blancos",9
"3872","Región Metropolitana de Santiago","Santiago","LA CISTERNA",1,"Acceso y calidad a la ed. pública",12652
"3873","Región Metropolitana de Santiago","Santiago","LA CISTERNA",2,"Deuda universitaria (CAE y otros)",5539
"3874","Región Metropolitana de Santiago","Santiago","LA CISTERNA",3,"Reducir la desigualidad de ingresos",6425
"3875","Región Metropolitana de Santiago","Santiago","LA CISTERNA",4,"Acceso y calidad de la vivienda",3683
"3876","Región Metropolitana de Santiago","Santiago","LA CISTERNA",5,"Mejorar la calidad de la salud pública y su financiamiento",19198
"3877","Región Metropolitana de Santiago","Santiago","LA CISTERNA",6,"Reducir la impunidad y la delincuencia",3593
"3878","Región Metropolitana de Santiago","Santiago","LA CISTERNA",7,"Ampliar el acceso al agua",1295
"3879","Región Metropolitana de Santiago","Santiago","LA CISTERNA",8,"Mejorar las pensiones y dignificar la calidad de vida",19733
"3880","Región Metropolitana de Santiago","Santiago","LA CISTERNA",9,"Transporte público (calidad, acceso y precio",1373
"3881","Región Metropolitana de Santiago","Santiago","LA CISTERNA",10,"Cuidado del medio ambiente y recursos naturales",3329
"3882","Región Metropolitana de Santiago","Santiago","LA CISTERNA",11,"Reducir costos de servicios básicos",4328
"3883","Región Metropolitana de Santiago","Santiago","LA CISTERNA",12,"Nulos",124
"3884","Región Metropolitana de Santiago","Santiago","LA CISTERNA",13,"Blancos",36
"3885","Región Metropolitana de Santiago","Santiago","LA GRANJA",1,"Acceso y calidad a la ed. pública",11501
"3886","Región Metropolitana de Santiago","Santiago","LA GRANJA",2,"Deuda universitaria (CAE y otros)",5971
"3887","Región Metropolitana de Santiago","Santiago","LA GRANJA",3,"Reducir la desigualidad de ingresos",6063
"3888","Región Metropolitana de Santiago","Santiago","LA GRANJA",4,"Acceso y calidad de la vivienda",4239
"3889","Región Metropolitana de Santiago","Santiago","LA GRANJA",5,"Mejorar la calidad de la salud pública y su financiamiento",19283
"3890","Región Metropolitana de Santiago","Santiago","LA GRANJA",6,"Reducir la impunidad y la delincuencia",2512
"3891","Región Metropolitana de Santiago","Santiago","LA GRANJA",7,"Ampliar el acceso al agua",1109
"3892","Región Metropolitana de Santiago","Santiago","LA GRANJA",8,"Mejorar las pensiones y dignificar la calidad de vida",19874
"3893","Región Metropolitana de Santiago","Santiago","LA GRANJA",9,"Transporte público (calidad, acceso y precio",1303
"3894","Región Metropolitana de Santiago","Santiago","LA GRANJA",10,"Cuidado del medio ambiente y recursos naturales",2473
"3895","Región Metropolitana de Santiago","Santiago","LA GRANJA",11,"Reducir costos de servicios básicos",4551
"3896","Región Metropolitana de Santiago","Santiago","LA GRANJA",12,"Nulos",0
"3897","Región Metropolitana de Santiago","Santiago","LA GRANJA",13,"Blancos",10
"3898","Región Metropolitana de Santiago","Santiago","LA PINTANA",1,"Acceso y calidad a la ed. pública",0
"3899","Región Metropolitana de Santiago","Santiago","LA PINTANA",2,"Deuda universitaria (CAE y otros)",0
"3900","Región Metropolitana de Santiago","Santiago","LA PINTANA",3,"Reducir la desigualidad de ingresos",0
"3901","Región Metropolitana de Santiago","Santiago","LA PINTANA",4,"Acceso y calidad de la vivienda",0
"3902","Región Metropolitana de Santiago","Santiago","LA PINTANA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"3903","Región Metropolitana de Santiago","Santiago","LA PINTANA",6,"Reducir la impunidad y la delincuencia",0
"3904","Región Metropolitana de Santiago","Santiago","LA PINTANA",7,"Ampliar el acceso al agua",0
"3905","Región Metropolitana de Santiago","Santiago","LA PINTANA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3906","Región Metropolitana de Santiago","Santiago","LA PINTANA",9,"Transporte público (calidad, acceso y precio",0
"3907","Región Metropolitana de Santiago","Santiago","LA PINTANA",10,"Cuidado del medio ambiente y recursos naturales",0
"3908","Región Metropolitana de Santiago","Santiago","LA PINTANA",11,"Reducir costos de servicios básicos",0
"3909","Región Metropolitana de Santiago","Santiago","LA PINTANA",12,"Nulos",0
"3910","Región Metropolitana de Santiago","Santiago","LA PINTANA",13,"Blancos",0
"3911","Región Metropolitana de Santiago","Santiago","LA REINA",1,"Acceso y calidad a la ed. pública",16915
"3912","Región Metropolitana de Santiago","Santiago","LA REINA",2,"Deuda universitaria (CAE y otros)",3965
"3913","Región Metropolitana de Santiago","Santiago","LA REINA",3,"Reducir la desigualidad de ingresos",8132
"3914","Región Metropolitana de Santiago","Santiago","LA REINA",4,"Acceso y calidad de la vivienda",2934
"3915","Región Metropolitana de Santiago","Santiago","LA REINA",5,"Mejorar la calidad de la salud pública y su financiamiento",20430
"3916","Región Metropolitana de Santiago","Santiago","LA REINA",6,"Reducir la impunidad y la delincuencia",6244
"3917","Región Metropolitana de Santiago","Santiago","LA REINA",7,"Ampliar el acceso al agua",1559
"3918","Región Metropolitana de Santiago","Santiago","LA REINA",8,"Mejorar las pensiones y dignificar la calidad de vida",21917
"3919","Región Metropolitana de Santiago","Santiago","LA REINA",9,"Transporte público (calidad, acceso y precio",1563
"3920","Región Metropolitana de Santiago","Santiago","LA REINA",10,"Cuidado del medio ambiente y recursos naturales",4830
"3921","Región Metropolitana de Santiago","Santiago","LA REINA",11,"Reducir costos de servicios básicos",4118
"3922","Región Metropolitana de Santiago","Santiago","LA REINA",12,"Nulos",780
"3923","Región Metropolitana de Santiago","Santiago","LA REINA",13,"Blancos",46
"3924","Región Metropolitana de Santiago","Santiago","LAS CONDES",1,"Acceso y calidad a la ed. pública",37186
"3925","Región Metropolitana de Santiago","Santiago","LAS CONDES",2,"Deuda universitaria (CAE y otros)",8331
"3926","Región Metropolitana de Santiago","Santiago","LAS CONDES",3,"Reducir la desigualidad de ingresos",16239
"3927","Región Metropolitana de Santiago","Santiago","LAS CONDES",4,"Acceso y calidad de la vivienda",4782
"3928","Región Metropolitana de Santiago","Santiago","LAS CONDES",5,"Mejorar la calidad de la salud pública y su financiamiento",54487
"3929","Región Metropolitana de Santiago","Santiago","LAS CONDES",6,"Reducir la impunidad y la delincuencia",29084
"3930","Región Metropolitana de Santiago","Santiago","LAS CONDES",7,"Ampliar el acceso al agua",2210
"3931","Región Metropolitana de Santiago","Santiago","LAS CONDES",8,"Mejorar las pensiones y dignificar la calidad de vida",55152
"3932","Región Metropolitana de Santiago","Santiago","LAS CONDES",9,"Transporte público (calidad, acceso y precio",6932
"3933","Región Metropolitana de Santiago","Santiago","LAS CONDES",10,"Cuidado del medio ambiente y recursos naturales",12521
"3934","Región Metropolitana de Santiago","Santiago","LAS CONDES",11,"Reducir costos de servicios básicos",9688
"3935","Región Metropolitana de Santiago","Santiago","LAS CONDES",12,"Nulos",1074
"3936","Región Metropolitana de Santiago","Santiago","LAS CONDES",13,"Blancos",49
"3937","Región Metropolitana de Santiago","Santiago","MACUL",1,"Acceso y calidad a la ed. pública",0
"3938","Región Metropolitana de Santiago","Santiago","MACUL",2,"Deuda universitaria (CAE y otros)",0
"3939","Región Metropolitana de Santiago","Santiago","MACUL",3,"Reducir la desigualidad de ingresos",0
"3940","Región Metropolitana de Santiago","Santiago","MACUL",4,"Acceso y calidad de la vivienda",0
"3941","Región Metropolitana de Santiago","Santiago","MACUL",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"3942","Región Metropolitana de Santiago","Santiago","MACUL",6,"Reducir la impunidad y la delincuencia",0
"3943","Región Metropolitana de Santiago","Santiago","MACUL",7,"Ampliar el acceso al agua",0
"3944","Región Metropolitana de Santiago","Santiago","MACUL",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3945","Región Metropolitana de Santiago","Santiago","MACUL",9,"Transporte público (calidad, acceso y precio",0
"3946","Región Metropolitana de Santiago","Santiago","MACUL",10,"Cuidado del medio ambiente y recursos naturales",0
"3947","Región Metropolitana de Santiago","Santiago","MACUL",11,"Reducir costos de servicios básicos",0
"3948","Región Metropolitana de Santiago","Santiago","MACUL",12,"Nulos",0
"3949","Región Metropolitana de Santiago","Santiago","MACUL",13,"Blancos",0
"3950","Región Metropolitana de Santiago","Santiago","MAIPU",1,"Acceso y calidad a la ed. pública",47578
"3951","Región Metropolitana de Santiago","Santiago","MAIPU",2,"Deuda universitaria (CAE y otros)",23817
"3952","Región Metropolitana de Santiago","Santiago","MAIPU",3,"Reducir la desigualidad de ingresos",27574
"3953","Región Metropolitana de Santiago","Santiago","MAIPU",4,"Acceso y calidad de la vivienda",15045
"3954","Región Metropolitana de Santiago","Santiago","MAIPU",5,"Mejorar la calidad de la salud pública y su financiamiento",77293
"3955","Región Metropolitana de Santiago","Santiago","MAIPU",6,"Reducir la impunidad y la delincuencia",12299
"3956","Región Metropolitana de Santiago","Santiago","MAIPU",7,"Ampliar el acceso al agua",3656
"3957","Región Metropolitana de Santiago","Santiago","MAIPU",8,"Mejorar las pensiones y dignificar la calidad de vida",77879
"3958","Región Metropolitana de Santiago","Santiago","MAIPU",9,"Transporte público (calidad, acceso y precio",6
"3959","Región Metropolitana de Santiago","Santiago","MAIPU",10,"Cuidado del medio ambiente y recursos naturales",12158
"3960","Región Metropolitana de Santiago","Santiago","MAIPU",11,"Reducir costos de servicios básicos",14075
"3961","Región Metropolitana de Santiago","Santiago","MAIPU",12,"Nulos",0
"3962","Región Metropolitana de Santiago","Santiago","MAIPU",13,"Blancos",0
"3963","Región Metropolitana de Santiago","Santiago","ÑUNOA",NA,NA,NA
"3964","Región Metropolitana de Santiago","Talagante","PENAFLOR",1,"Acceso y calidad a la ed. pública",0
"3965","Región Metropolitana de Santiago","Talagante","PENAFLOR",2,"Deuda universitaria (CAE y otros)",0
"3966","Región Metropolitana de Santiago","Talagante","PENAFLOR",3,"Reducir la desigualidad de ingresos",0
"3967","Región Metropolitana de Santiago","Talagante","PENAFLOR",4,"Acceso y calidad de la vivienda",0
"3968","Región Metropolitana de Santiago","Talagante","PENAFLOR",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"3969","Región Metropolitana de Santiago","Talagante","PENAFLOR",6,"Reducir la impunidad y la delincuencia",0
"3970","Región Metropolitana de Santiago","Talagante","PENAFLOR",7,"Ampliar el acceso al agua",0
"3971","Región Metropolitana de Santiago","Talagante","PENAFLOR",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3972","Región Metropolitana de Santiago","Talagante","PENAFLOR",9,"Transporte público (calidad, acceso y precio",0
"3973","Región Metropolitana de Santiago","Talagante","PENAFLOR",10,"Cuidado del medio ambiente y recursos naturales",0
"3974","Región Metropolitana de Santiago","Talagante","PENAFLOR",11,"Reducir costos de servicios básicos",0
"3975","Región Metropolitana de Santiago","Talagante","PENAFLOR",12,"Nulos",0
"3976","Región Metropolitana de Santiago","Talagante","PENAFLOR",13,"Blancos",0
"3977","Región de Tarapacá","Iquique","ALTO HOSPICIO",1,"Acceso y calidad a la ed. pública",2252
"3978","Región de Tarapacá","Iquique","ALTO HOSPICIO",2,"Deuda universitaria (CAE y otros)",990
"3979","Región de Tarapacá","Iquique","ALTO HOSPICIO",3,"Reducir la desigualidad de ingresos",811
"3980","Región de Tarapacá","Iquique","ALTO HOSPICIO",4,"Acceso y calidad de la vivienda",970
"3981","Región de Tarapacá","Iquique","ALTO HOSPICIO",5,"Mejorar la calidad de la salud pública y su financiamiento",2967
"3982","Región de Tarapacá","Iquique","ALTO HOSPICIO",6,"Reducir la impunidad y la delincuencia",328
"3983","Región de Tarapacá","Iquique","ALTO HOSPICIO",7,"Ampliar el acceso al agua",206
"3984","Región de Tarapacá","Iquique","ALTO HOSPICIO",8,"Mejorar las pensiones y dignificar la calidad de vida",3296
"3985","Región de Tarapacá","Iquique","ALTO HOSPICIO",9,"Transporte público (calidad, acceso y precio",69
"3986","Región de Tarapacá","Iquique","ALTO HOSPICIO",10,"Cuidado del medio ambiente y recursos naturales",437
"3987","Región de Tarapacá","Iquique","ALTO HOSPICIO",11,"Reducir costos de servicios básicos",857
"3988","Región de Tarapacá","Iquique","ALTO HOSPICIO",12,"Nulos",0
"3989","Región de Tarapacá","Iquique","ALTO HOSPICIO",13,"Blancos",0
"3990","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",1,"Acceso y calidad a la ed. pública",0
"3991","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",2,"Deuda universitaria (CAE y otros)",0
"3992","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",3,"Reducir la desigualidad de ingresos",0
"3993","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",4,"Acceso y calidad de la vivienda",0
"3994","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",5,"Mejorar la calidad de la salud pública y su financiamiento",0
